used,"x, 2theta (deg)",obs,calc,bkg,diff,Gd1.5Mn0.25Zr2.25O7,tick-pos,diff/sigma,Axis-limits
1,51.23,15183.3,15330.85373,15303.92784,-2769.813727, , ,2.027907826, 
1,51.24,15323.3,15330.09624,15303.43064,-2629.056243, , ,1.298392531, 
1,51.25,15086.7,15329.34356,15302.93353,-2864.903557, , ,0.905411242, 
1,51.26,15473.3,15328.59556,15302.43651,-2477.555562, , ,-0.412897103, 
1,51.27,15243.3,15327.85216,15301.93958,-2706.812161, , ,-0.837946393, 
1,51.28,15593.3,15327.11325,15301.44275,-2356.07325, , ,1.530507908, 
1,51.29,15200,15326.37874,15300.94601,-2748.638738, , ,-2.015289403, 
1,51.3,14920,15325.64853,15300.44937,-3027.908534, , ,0.137590237, 
1,51.31,15110,15324.92254,15299.95283,-2837.182541, , ,-0.843343136, 
1,51.32,15173.3,15324.20068,15299.45638,-2773.160677, , ,-2.827736103, 
1,51.33,14766.7,15323.48285,15298.96004,-3179.042852, , ,-0.158831812, 
1,51.34,15433.3,15322.76899,15298.46379,-2511.728989, , ,-1.596732278, 
1,51.35,15200,15322.059,15297.96764,-2744.319001, , ,1.803185403, 
1,51.36,15343.3,15321.35281,15297.4716,-2600.312814, , ,-2.326295365, 
1,51.37,15370,15320.65035,15296.97566,-2572.910352, , ,1.640861434, 
1,51.38,15113.3,15319.95154,15296.47982,-2828.911538, , ,1.742115072, 
1,51.39,15150,15319.2563,15295.98409,-2791.516303, , ,0.587269736, 
1,51.4,15066.7,15318.56458,15295.48847,-2874.124575, , ,-2.609886648, 
1,51.41,15543.3,15317.87629,15294.99295,-2396.836286, , ,-0.794682841, 
1,51.42,15436.7,15317.19137,15294.49754,-2502.751373, , ,-1.358481189, 
1,51.43,15560,15316.50976,15294.00225,-2378.769765, , ,-0.116216802, 
1,51.44,15216.7,15315.83141,15293.50706,-2721.391407, , ,2.726407533, 
1,51.45,15770,15315.15623,15293.01198,-2167.416232, , ,0.557972218, 
1,51.46,15350,15314.48418,15292.51702,-2586.744182, , ,2.015222331, 
1,51.47,15446.7,15313.8152,15292.02217,-2489.3752, , ,1.566118254, 
1,51.48,15176.7,15313.14923,15291.52744,-2758.709228, , ,0.275653991, 
1,51.49,15300,15312.48621,15291.03282,-2634.746214, , ,-0.233560719, 
1,51.5,15173.3,15311.8261,15290.53832,-2760.786103, , ,2.116241657, 
1,51.51,15113.3,15311.16884,15290.04394,-2820.128843, , ,2.806923845, 
1,51.52,14953.3,15310.51438,15289.54967,-2979.474382, , ,0.427677832, 
1,51.53,14873.3,15309.86267,15289.05553,-3058.822674, , ,-3.562699331, 
1,51.54,15360,15309.21367,15288.56151,-2571.473669, , ,-0.993110109, 
1,51.55,15183.3,15308.56732,15288.06761,-2747.527319, , ,-0.181006934, 
1,51.56,15196.7,15307.92358,15287.57384,-2733.483578, , ,-2.001812684, 
1,51.57,15786.7,15307.2824,15287.08019,-2142.842404, , ,0.666001437, 
1,51.58,15336.7,15306.64375,15286.58667,-2592.203754, , ,0.784779223, 
1,51.59,15513.3,15306.00758,15286.09327,-2414.967584, , ,-1.449607347, 
1,51.6,15700,15305.37385,15285.6,-2227.633852, , ,-2.346599716, 
1,51.61,15510,15304.74252,15285.10686,-2417.002519, , ,-1.236763482, 
1,51.62,15226.7,15304.11355,15284.61386,-2699.673547, , ,-1.144308631, 
1,51.63,15143.3,15303.4869,15284.12098,-2782.446897, , ,-1.053463827, 
1,51.64,15323.3,15302.86253,15283.62824,-2601.822532, , ,-1.442725909, 
1,51.65,15300,15302.24041,15283.13563,-2624.500414, , ,-2.343102942, 
1,51.66,15226.7,15301.62051,15282.64315,-2697.180511, , ,0.192375864, 
1,51.67,15516.7,15301.00279,15282.15081,-2406.562786, , ,-0.221714701, 
1,51.68,15403.3,15300.38721,15281.65861,-2519.347208, , ,-3.207962763, 
1,51.69,15463.3,15299.77374,15281.16655,-2458.73374, , ,-0.551967218, 
1,51.7,15403.3,15299.16235,15280.67462,-2518.122354, , ,-0.388432034, 
1,51.71,15193.3,15298.55302,15280.18284,-2727.513017, , ,-0.728641694, 
1,51.72,15336.7,15297.9457,15279.6912,-2583.5057, , ,-0.302052742, 
1,51.73,15250,15297.34037,15279.1997,-2669.600372, , ,0.568133839, 
1,51.74,15293.3,15296.737,15278.70835,-2625.697004, , ,-0.300423046, 
1,51.75,15450,15296.13557,15278.21714,-2468.395569, , ,0.698429749, 
1,51.76,15406.7,15295.53604,15277.72607,-2511.096039, , ,1.089097015, 
1,51.77,15430,15294.93839,15277.23516,-2487.198386, , ,-0.968618627, 
1,51.78,15346.7,15294.34259,15276.74439,-2569.902586, , ,0.346567249, 
1,51.79,14996.7,15293.74861,15276.25377,-2919.30861, , ,-2.475359881, 
1,51.8,15213.3,15293.15644,15275.76331,-2702.116439, , ,-3.264480024, 
1,51.81,15000,15292.56604,15275.27299,-2914.826042, , ,-3.816490411, 
1,51.82,15416.7,15291.9774,15274.78283,-2497.5374, , ,-2.424784316, 
1,51.83,15186.7,15291.39049,15274.29283,-2726.950488, , ,-2.626569584, 
1,51.84,15490,15290.80528,15273.80298,-2423.065285, , ,-2.992293856, 
1,51.85,15486.7,15290.22177,15273.31328,-2425.781767, , ,-0.819734419, 
1,51.86,15396.7,15289.63991,15272.82375,-2515.199913, , ,-0.470072432, 
1,51.87,15643.3,15289.0597,15272.33437,-2268.019702, , ,2.378553753, 
1,51.88,15450,15288.48112,15271.84515,-2460.741115, , ,-3.133157504, 
1,51.89,15230,15287.90413,15271.3561,-2680.16413, , ,-3.431487281, 
1,51.9,15473.3,15287.32873,15270.8672,-2436.288729, , ,-0.525877257, 
1,51.91,15320,15286.75489,15270.37848,-2589.014893, , ,-0.112595795, 
1,51.92,15336.7,15286.1826,15269.88991,-2571.742603, , ,-1.792449658, 
1,51.93,15583.3,15285.61184,15269.40151,-2324.571841, , ,-1.143223358, 
1,51.94,15400,15285.04259,15268.91328,-2507.302588, , ,-0.106736964, 
1,51.95,15323.3,15284.47483,15268.42522,-2583.43483, , ,-2.463123327, 
1,51.96,15273.3,15283.90855,15267.93733,-2632.868547, , ,-3.592634114, 
1,51.97,15393.3,15283.34373,15267.44961,-2512.303725, , ,-3.490206284, 
1,51.98,15696.7,15282.78035,15266.96206,-2208.340347, , ,-2.079641804, 
1,51.99,15346.7,15282.2184,15266.47468,-2557.778397, , ,-2.764501336, 
1,52,15596.7,15281.65786,15265.98748,-2307.217862, , ,-1.826063637, 
1,52.01,15346.7,15281.09872,15265.50045,-2556.658724, , ,-1.377351781, 
1,52.02,15620,15280.54097,15265.0136,-2282.80097, , ,-3.683152234, 
1,52.03,15266.7,15279.98459,15264.52693,-2635.544588, , ,-3.591108801, 
1,52.04,15440,15279.42956,15264.04044,-2461.68956, , ,-3.239093614, 
1,52.05,15593.3,15278.87588,15263.55413,-2307.835877, , ,-4.51200705, 
1,52.06,15363.3,15278.32352,15263.068,-2537.283523, , ,-4.988374622, 
1,52.07,15226.7,15277.77249,15262.58205,-2673.332488, , ,-5.613175627, 
1,52.08,15623.3,15277.22276,15262.09628,-2276.182756, , ,-6.69083172, 
1,52.09,15583.3,15276.67432,15261.61071,-2315.634319, , ,-5.972433335, 
1,52.1,15236.7,15276.12716,15261.12531,-2661.687162, , ,-5.191496121, 
1,52.11,15506.7,15275.58128,15260.64011,-2391.141275, , ,-2.771272891, 
1,52.12,15166.7,15275.03665,15260.15509,-2730.596647, , ,-7.416011852, 
1,52.13,15460,15274.49327,15259.67027,-2436.753267, , ,-6.349155065, 
1,52.14,15496.7,15273.95112,15259.18563,-2399.511124, , ,-4.989233907, 
1,52.15,15446.7,15273.41021,15258.70119,-2448.970208, , ,-6.310176848, 
1,52.16,15113.3,15272.87051,15258.21694,-2781.830509, , ,-8.60591573, 
1,52.17,15273.3,15272.37828,15257.73289,-2621.338285, , ,-5.586128511, 
1,52.18,15476.7,15271.84109,15257.24903,-2417.401089, , ,-4.989495233, 
1,52.19,15253.3,15271.30508,15256.76537,-2640.265083, , ,-3.63360855, 
1,52.2,15293.3,15270.77026,15256.28191,-2599.730256, , ,-8.509731613, 
1,52.21,15363.3,15270.2366,15255.79865,-2529.196601, , ,-10.47365648, 
1,52.22,15796.7,15269.70411,15255.31559,-2095.264108, , ,-8.915296234, 
1,52.23,15316.7,15269.17277,15254.83273,-2574.732772, , ,-10.81728606, 
1,52.24,15150,15268.64258,15254.35008,-2740.902582, , ,-10.79121386, 
1,52.25,15576.7,15268.11353,15253.86763,-2313.67353, , ,-10.53609258, 
1,52.26,15220,15267.58561,15253.38538,-2669.84561, , ,-12.39141604, 
1,52.27,15083.3,15267.05882,15252.90335,-2806.018815, , ,-15.21414962, 
1,52.28,15470,15266.53314,15252.42152,-2418.793137, , ,-12.69929982, 
1,52.29,15233.3,15266.00857,15251.9399,-2654.96857, , ,-16.59454548, 
1,52.3,15146.7,15265.48511,15251.45849,-2741.045106, , ,-16.15368923, 
1,52.31,15320,15264.96274,15250.97729,-2567.22274, , ,-17.39862768, 
1,52.32,15483.3,15264.44147,15250.49631,-2403.401466, , ,-18.91088546, 
1,52.33,15453.3,15263.94437,15250.01554,-2432.904368, , ,-21.93897737, 
1,52.34,15516.7,15263.42531,15249.53499,-2368.985307, , ,-24.60884979, 
1,52.35,15433.3,15262.90732,15249.05465,-2451.86732, , ,-27.57435032, 
1,52.36,15286.7,15262.3904,15248.57454,-2597.950402, , ,-30.92015663, 
1,52.37,15440,15261.87455,15248.09464,-2444.134547, , ,-35.53628337, 
1,52.38,15360,15261.35975,15247.61496,-2523.619752, , ,-46.35697119, 
1,52.39,15603.3,15260.84601,15247.1355,-2279.806011, , ,-49.45948151, 
1,52.4,15266.7,15260.33332,15246.65627,-2615.893318, , ,-59.66887441, 
1,52.41,15670,15259.82167,15246.17726,-2212.081671, , ,-65.94493039, 
1,52.42,15436.7,15259.31106,15245.69848,-2444.871062, , ,-81.63212915, 
1,52.43,15220,15258.80149,15245.21993,-2661.061491, , ,-91.65507332, 
1,52.44,15406.7,15258.29295,15244.7416,-2473.852953, , ,-111.9501206, 
1,52.45,14983.3,15257.78544,15244.2635,-2896.745443, , ,-126.4943463, 
1,52.46,15143.3,15257.27896,15243.78564,-2736.238959, , ,-150.3906038, 
1,52.47,15353.3,15256.7735,15243.308,-2525.733495, , ,-166.0604723, 
1,52.48,15316.7,15256.26905,15242.8306,-2561.829051, , ,-177.2004097, 
1,52.49,15596.7,15255.76562,15242.35343,-2281.325624, , ,-191.5728604, 
1,52.5,15356.7,15255.26321,15241.8765,-2520.823207, , ,-198.3102138, 
1,52.51,15406.7,15254.7618,15241.3998,-2470.321801, , ,-186.2765916, 
1,52.52,15736.7,15254.2614,15240.92335,-2139.821404, , ,-171.5740994, 
1,52.53,15413.3,15253.76201,15240.44713,-2462.72201, , ,-161.8822745, 
1,52.54,15593.3,15253.26362,15239.97115,-2282.223619, , ,-153.1974171, 
1,52.55,15370,15252.76623,15239.49542,-2505.026229, , ,-143.3853082, 
1,52.56,15386.7,15252.26984,15239.01993,-2487.829838, , ,-139.7925759, 
1,52.57,15203.3,15251.77444,15238.54468,-2670.734445, , ,-134.8966941, 
1,52.58,15520,15251.28005,15238.06968,-2353.540045, , ,-137.8955485, 
1,52.59,15386.7,15250.78664,15237.59492,-2486.34664, , ,-130.343803, 
1,52.6,15396.7,15250.29423,15237.12042,-2475.854229, , ,-124.5935968, 
1,52.61,15136.7,15249.80281,15236.64616,-2735.362809, , ,-114.1846996, 
1,52.62,15380,15249.31238,15236.17216,-2491.572378, , ,-103.4780698, 
1,52.63,15826.7,15248.82294,15235.6984,-2044.382938, , ,-92.95603873, 
1,52.64,15646.7,15248.33449,15235.2249,-2223.894486, , ,-82.63092371, 
1,52.65,15960,15247.84702,15234.75166,-1910.107023, , ,-71.10778765, 
1,52.66,15753.3,15247.36055,15234.27867,-2116.320548, , ,-62.10130263, 
1,52.67,15693.3,15246.87506,15233.80593,-2175.83506, , ,-52.9541331, 
1,52.68,15703.3,15246.39056,15233.33346,-2165.35056, , ,-46.44553269, 
1,52.69,15656.7,15245.90705,15232.86124,-2211.467048, , ,-42.39512851, 
1,52.7,15500,15245.42452,15232.38929,-2367.684522, , ,-34.39824337, 
1,52.71,15713.3,15244.94299,15231.91759,-2153.902986, , ,-33.5449481, 
1,52.72,15606.7,15244.46244,15231.44617,-2260.022437, , ,-27.74814788, 
1,52.73,15643.3,15243.98288,15230.975,-2222.942879, , ,-22.39815057, 
1,52.74,15330,15243.50431,15230.5041,-2535.76431, , ,-23.44101605, 
1,52.75,15270,15243.02673,15230.03347,-2595.286732, , ,-20.96924717, 
1,52.76,15356.7,15242.55014,15229.56311,-2508.110145, , ,-18.67597288, 
1,52.77,15313.3,15242.07455,15229.09301,-2551.034551, , ,-14.74146956, 
1,52.78,15526.7,15241.59995,15228.62319,-2337.159951, , ,-11.09238673, 
1,52.79,15530,15241.12635,15228.15364,-2333.386349, , ,-12.18439663, 
1,52.8,15416.7,15240.65374,15227.68437,-2446.213742, , ,-11.84189088, 
1,52.81,15413.3,15240.18214,15227.21536,-2449.142136, , ,-10.75168779, 
1,52.82,15366.7,15239.71153,15226.74664,-2495.27153, , ,-9.649496283, 
1,52.83,15253.3,15239.24193,15226.27819,-2608.201927, , ,-4.559823781, 
1,52.84,14846.7,15238.77333,15225.81002,-3014.33333, , ,-8.204004737, 
1,52.85,15080,15238.30574,15225.34213,-2780.565741, , ,-5.692657394, 
1,52.86,15116.7,15237.83916,15224.87452,-2743.399162, , ,-4.546008383, 
1,52.87,14976.7,15237.3736,15224.40719,-2882.933595, , ,-8.179522671, 
1,52.88,15003.3,15236.90904,15223.94015,-2855.869045, , ,-4.793732051, 
1,52.89,15390,15236.44551,15223.47339,-2468.705513, , ,-7.47590669, 
1,52.9,15240,15235.983,15223.00692,-2618.243001, , ,-6.59890656, 
1,52.91,15240,15235.52152,15222.54074,-2617.781517, , ,-6.161979645, 
1,52.92,15246.7,15235.06106,15222.07484,-2610.62106, , ,-4.423956424, 
1,52.93,15313.3,15234.60163,15221.60924,-2543.561634, , ,-2.834734308, 
1,52.94,15223.3,15234.14324,15221.14392,-2633.103244, , ,-2.232209261, 
1,52.95,15330,15233.68589,15220.6789,-2525.945894, , ,-2.765011865, 
1,52.96,15150,15233.22959,15220.21417,-2705.489588, , ,-2.648972613, 
1,52.97,15476.7,15232.77433,15219.74974,-2378.334329, , ,-3.915513816, 
1,52.98,15053.3,15232.32012,15219.2856,-2801.280122, , ,-2.781452783, 
1,52.99,15210,15231.86697,15218.82176,-2644.126971, , ,-1.562412707, 
1,53,15193.3,15231.41488,15218.35823,-2660.374882, , ,-2.910778435, 
1,53.01,15260,15230.96386,15217.89499,-2593.223859, , ,-0.995697361, 
1,53.02,15033.3,15230.51391,15217.43205,-2819.473906, , ,-3.99890507, 
1,53.03,15543.3,15230.06503,15216.96941,-2309.02503, , ,-3.424684445, 
1,53.04,15776.7,15229.61724,15216.50708,-2075.177236, , ,-3.668417079, 
1,53.05,15080,15229.17053,15216.04505,-2771.430528, , ,0.314875952, 
1,53.06,15266.7,15228.72491,15215.58333,-2584.284913, , ,-0.645186029, 
1,53.07,15030,15228.2804,15215.12192,-2820.540397, , ,-0.321686469, 
1,53.08,15270,15227.83698,15214.66082,-2580.096985, , ,-3.200521006, 
1,53.09,15596.7,15227.39468,15214.20003,-2252.954685, , ,-0.906769122, 
1,53.1,15433.3,15226.9535,15213.73954,-2415.9135, , ,-2.598024684, 
1,53.11,15243.3,15226.51344,15213.27938,-2605.473441, , ,-0.349791666, 
1,53.12,15120,15226.07451,15212.81952,-2728.334512, , ,-3.145212383, 
1,53.13,15306.7,15225.63672,15212.35998,-2541.196721, , ,-0.048167869, 
1,53.14,14936.7,15225.20007,15211.90076,-2910.760073, , ,-2.900847758, 
1,53.15,15270,15224.76458,15211.44186,-2577.024579, , ,-1.190742876, 
1,53.16,15163.3,15224.33024,15210.98327,-2683.290244, , ,-3.589747617, 
1,53.17,15370,15223.89708,15210.52501,-2476.157077, , ,-0.783989634, 
1,53.18,15620,15223.46508,15210.06706,-2225.725084, , ,-1.329771313, 
1,53.19,15200,15223.03428,15209.60944,-2645.294275, , ,-3.064331245, 
1,53.2,15643.3,15222.60466,15209.15215,-2201.564658, , ,-3.598778692, 
1,53.21,15386.7,15222.17624,15208.69518,-2457.736242, , ,-0.37672193, 
1,53.22,15623.3,15221.74903,15208.23854,-2220.709035, , ,-3.320512621, 
1,53.23,15090,15221.32305,15207.78222,-2753.583047, , ,-2.21363705, 
1,53.24,15380,15220.89829,15207.32623,-2463.158286, , ,-4.685705345, 
1,53.25,15640,15220.47476,15206.87058,-2202.734764, , ,-2.542624341, 
1,53.26,15260,15220.05249,15206.41526,-2582.312487, , ,-2.197926732, 
1,53.27,14913.3,15219.63147,15205.96027,-2928.591467, , ,-3.231113645, 
1,53.28,15180,15219.21172,15205.50561,-2661.471715, , ,-5.539864393, 
1,53.29,15403.3,15218.79324,15205.05129,-2437.753241, , ,-1.099567005, 
1,53.3,15520,15218.37605,15204.59731,-2320.636055, , ,-0.92443189, 
1,53.31,15206.7,15217.96017,15204.14366,-2633.520169, , ,-3.385719682, 
1,53.32,15163.3,15217.54559,15203.69035,-2676.505593, , ,-1.218996441, 
1,53.33,15173.3,15217.13234,15203.23739,-2666.09234, , ,-2.33458497, 
1,53.34,15256.7,15216.72042,15202.78477,-2582.28042, , ,-0.559190623, 
1,53.35,15020,15216.30985,15202.33249,-2818.569847, , ,-1.29639163, 
1,53.36,15193.3,15215.90063,15201.88055,-2644.860633, , ,-0.51619731, 
1,53.37,15253.3,15215.49279,15201.42896,-2584.452789, , ,-0.483132418, 
1,53.38,15240,15215.08633,15200.97772,-2597.346329, , ,-1.678813476, 
1,53.39,15290,15214.68127,15200.52682,-2546.941268, , ,1.216551412, 
1,53.4,15106.7,15214.27762,15200.07628,-2729.837617, , ,-2.803121933, 
1,53.41,15093.3,15213.87539,15199.62608,-2742.835391, , ,-3.125641189, 
1,53.42,15226.7,15213.4746,15199.17624,-2609.034605, , ,-5.122145715, 
1,53.43,15256.7,15213.07527,15198.72675,-2578.635271, , ,-2.500037839, 
1,53.44,15220,15212.67741,15198.27762,-2614.937407, , ,-3.612668608, 
1,53.45,14946.7,15212.28103,15197.82884,-2887.841026, , ,-0.96955761, 
1,53.46,15186.7,15211.88615,15197.38042,-2647.446146, , ,-1.184379509, 
1,53.47,15153.3,15211.49278,15196.93235,-2680.45278, , ,-2.152507167, 
1,53.48,15216.7,15211.10095,15196.48465,-2616.660947, , ,-1.02832443, 
1,53.49,15466.7,15210.71066,15196.03731,-2366.270661, , ,-0.844369431, 
1,53.5,15636.7,15210.32194,15195.59032,-2195.881942, , ,0.743331616, 
1,53.51,15250,15209.93481,15195.14371,-2582.194806, , ,-3.413012646, 
1,53.52,15066.7,15209.54927,15194.69745,-2765.10927, , ,-0.749323069, 
1,53.53,15236.7,15209.16535,15194.25156,-2594.725355, , ,-1.638243854, 
1,53.54,15196.7,15208.78308,15193.80604,-2634.343077, , ,-3.92084693, 
1,53.55,15360,15208.40246,15193.36089,-2470.662457, , ,-0.846215037, 
1,53.56,15613.3,15208.02351,15192.91611,-2216.983514, , ,-2.465591129, 
1,53.57,15673.3,15207.64627,15192.47169,-2156.606268, , ,-3.395330504, 
1,53.58,15350,15207.27074,15192.02765,-2479.530741, , ,-1.376211912, 
1,53.59,15210,15206.89695,15191.58399,-2619.156951, , ,-5.30664832, 
1,53.6,15266.7,15206.52492,15191.14069,-2562.084924, , ,-2.253445907, 
1,53.61,15410,15206.15468,15190.69777,-2418.414676, , ,-3.757065621, 
1,53.62,15156.7,15205.78624,15190.25523,-2671.346235, , ,-4.039633131, 
1,53.63,15373.3,15205.41962,15189.81307,-2454.379623, , ,-0.536689497, 
1,53.64,15016.7,15205.05486,15189.37129,-2810.614863, , ,-1.080453178, 
1,53.65,15533.3,15204.69198,15188.92989,-2293.651978, , ,-1.144045314, 
1,53.66,15266.7,15204.33099,15188.48886,-2559.890995, , ,-3.77995803, 
1,53.67,15273.3,15203.97194,15188.04823,-2552.931938, , ,-3.381112198, 
1,53.68,15100,15203.61483,15187.60797,-2725.874834, , ,-2.929977748, 
1,53.69,15030,15203.25971,15187.16811,-2795.51971, , ,-0.572855092, 
1,53.7,14950,15202.90659,15186.72862,-2875.166594, , ,-3.170677817, 
1,53.71,15150,15202.55551,15186.28953,-2674.815509, , ,-0.916777575, 
1,53.72,15396.7,15202.20649,15185.85083,-2427.766489, , ,-2.38112979, 
1,53.73,14970,15201.85956,15185.41251,-2854.119562, , ,-3.508097231, 
1,53.74,15126.7,15201.51476,15184.97459,-2697.074758, , ,-0.65943897, 
1,53.75,15636.7,15201.17211,15184.53706,-2186.732108, , ,-1.261084851, 
1,53.76,14896.7,15200.83164,15184.09993,-2926.391642, , ,-0.471715748, 
1,53.77,15053.3,15200.49339,15183.66319,-2769.453395, , ,0.630041838, 
1,53.78,15216.7,15200.1574,15183.22684,-2605.717398, , ,-1.97325047, 
1,53.79,15476.7,15199.82369,15182.7909,-2345.383686, , ,-1.71753147, 
1,53.8,15593.3,15199.49229,15182.35535,-2228.452295, , ,-1.167015332, 
1,53.81,15230,15199.16326,15181.9202,-2591.423257, , ,1.497773361, 
1,53.82,15133.3,15198.83661,15181.48546,-2687.796614, , ,2.085973924, 
1,53.83,15280,15198.5124,15181.05111,-2540.772398, , ,2.983766144, 
1,53.84,14863.3,15198.19065,15180.61718,-2957.150654, , ,1.087318133, 
1,53.85,15266.7,15197.87142,15180.18364,-2553.431415, , ,-0.73106348, 
1,53.86,15243.3,15197.55473,15179.75051,-2576.514726, , ,-0.986444248, 
1,53.87,15413.3,15197.24063,15179.31779,-2406.200626, , ,1.858193476, 
1,53.88,15463.3,15196.92916,15178.88548,-2355.889161, , ,-0.109136899, 
1,53.89,15583.3,15196.62037,15178.45358,-2235.580369, , ,-3.575892597, 
1,53.9,15306.7,15196.3143,15178.02209,-2511.874302, , ,-0.406109089, 
1,53.91,15706.7,15196.011,15177.59101,-2111.571, , ,-0.475053578, 
1,53.92,15783.3,15195.71051,15177.16034,-2034.670515, , ,-1.750987265, 
1,53.93,15436.7,15195.41289,15176.73009,-2380.972892, , ,-2.226136673, 
1,53.94,15493.3,15195.11818,15176.30026,-2324.078184, , ,2.821272193, 
1,53.95,15316.7,15194.82644,15175.87084,-2500.386439, , ,-1.504062044, 
1,53.96,15133.3,15194.53771,15175.44184,-2683.497712, , ,-0.501851306, 
1,53.97,15373.3,15194.25206,15175.01326,-2443.212056, , ,1.572650355, 
1,53.98,15330,15193.96953,15174.5851,-2486.22953, , ,0.209862567, 
1,53.99,15486.7,15193.69019,15174.15736,-2329.250185, , ,2.768239374, 
1,54,15326.7,15193.41408,15173.73004,-2488.974084, , ,2.517227136, 
1,54.01,15306.7,15193.14129,15173.30315,-2508.701285, , ,-0.37166537, 
1,54.02,15153.3,15192.87185,15172.87668,-2661.831852, , ,1.227585628, 
1,54.03,15016.7,15192.60585,15172.45064,-2798.165846, , ,2.024385465, 
1,54.04,15140,15192.34333,15172.02503,-2674.603335, , ,2.972020559, 
1,54.05,15470,15192.08438,15171.59985,-2344.344385, , ,-0.280722795, 
1,54.06,15270,15191.82907,15171.17509,-2544.089068, , ,-1.260962799, 
1,54.07,15383.3,15191.57745,15170.75077,-2430.537448, , ,-0.102467042, 
1,54.08,15283.3,15191.32961,15170.32688,-2530.289606, , ,-2.077621856, 
1,54.09,15396.7,15191.08561,15169.90342,-2416.645613, , ,2.522680651, 
1,54.1,15563.3,15190.84555,15169.4804,-2249.805548, , ,-3.829502799, 
1,54.11,15470,15190.60949,15169.05781,-2342.869491, , ,0.517919206, 
1,54.12,15383.3,15190.37752,15168.63566,-2429.337524, , ,-0.403948252, 
1,54.13,15166.7,15190.14973,15168.21395,-2645.709728, , ,-0.983316146, 
1,54.14,15093.3,15189.9262,15167.79268,-2718.886196, , ,1.361832115, 
1,54.15,15316.7,15189.70702,15167.37185,-2495.267015, , ,1.659611415, 
1,54.16,15043.3,15189.49228,15166.95146,-2768.452276, , ,1.299735983, 
1,54.17,15080,15189.28208,15166.53151,-2731.542078, , ,0.833347566, 
1,54.18,14890,15189.07652,15166.11201,-2921.336516, , ,0.152494621, 
1,54.19,15226.7,15188.87569,15165.69295,-2584.435693, , ,0.347060189, 
1,54.2,15156.7,15188.67971,15165.27433,-2654.23971, , ,1.674001824, 
1,54.21,15320,15188.48868,15164.85617,-2490.748677, , ,0.283660144, 
1,54.22,15380,15188.3027,15164.43845,-2430.562704, , ,0.662157026, 
1,54.23,15316.7,15188.12191,15164.02118,-2493.681907, , ,1.040266042, 
1,54.24,15223.3,15187.9464,15163.60437,-2586.906402, , ,0.466606776, 
1,54.25,15310,15187.77631,15163.188,-2500.036312, , ,2.446703006, 
1,54.26,15263.3,15187.61176,15162.77209,-2546.571761, , ,-2.16962651, 
1,54.27,14896.7,15187.45288,15162.35663,-2913.012877, , ,-0.33499437, 
1,54.28,14963.3,15187.2998,15161.94163,-2846.259799, , ,-0.407400455, 
1,54.29,15353.3,15187.15266,15161.52709,-2456.112663, , ,-0.747035629, 
1,54.3,15083.3,15187.01161,15161.113,-2725.97161, , ,-1.761062609, 
1,54.31,15090,15186.87679,15160.69937,-2719.136789, , ,1.758844681, 
1,54.32,15460,15186.74835,15160.2862,-2349.008352, , ,-1.019582334, 
1,54.33,15026.7,15186.62646,15159.87349,-2782.186457, , ,2.636424218, 
1,54.34,15300,15186.51126,15159.46124,-2508.771265, , ,-0.095495514, 
1,54.35,15113.3,15186.40295,15159.04946,-2695.362947, , ,3.015389155, 
1,54.36,14983.3,15186.30168,15158.63814,-2825.261675, , ,2.319060751, 
1,54.37,15426.7,15185.72768,15158.22729,-2381.287684, , ,0.324983051, 
1,54.38,15250,15185.64186,15157.8169,-2557.901858, , ,2.097867236, 
1,54.39,15280,15185.56364,15157.40698,-2527.823639, , ,0.445024943, 
1,54.4,15560,15185.49322,15156.99753,-2247.753221, , ,3.439641369, 
1,54.41,15273.3,15185.43082,15156.58854,-2534.390816, , ,4.83731493, 
1,54.42,15346.7,15185.37663,15156.18003,-2460.936632, , ,6.396721852, 
1,54.43,15776.7,15185.3309,15155.77199,-2030.890899, , ,3.977297384, 
1,54.44,15260,15185.29384,15155.36443,-2547.553841, , ,5.928764306, 
1,54.45,15196.7,15185.2657,15154.95734,-2610.825698, , ,1.542437448, 
1,54.46,15176.7,15185.24671,15154.55072,-2630.806713, , ,4.048461139, 
1,54.47,15190,15185.23715,15154.14458,-2617.497152, , ,3.849214233, 
1,54.48,15600,15184.9973,15153.73892,-2207.257302, , ,0.745023341, 
1,54.49,15393.3,15185.00778,15153.33373,-2413.967785, , ,6.594618836, 
1,54.5,15610,15185.02851,15152.92903,-2197.288512, , ,3.89442524, 
1,54.51,15356.7,15185.05978,15152.5248,-2450.619783, , ,1.451229776, 
1,54.52,15593.3,15185.1019,15152.12106,-2214.061905, , ,-1.255858185, 
1,54.53,15353.3,15185.1552,15151.7178,-2454.115198, , ,1.962973238, 
1,54.54,15356.7,15185.21999,15151.31502,-2450.779992, , ,-0.09200008, 
1,54.55,15340,15185.29664,15150.91273,-2467.55664, , ,-0.325605982, 
1,54.56,15433.3,15185.3855,15150.51093,-2374.345498, , ,1.535487945, 
1,54.57,15306.7,15185.48694,15150.10961,-2501.046943, , ,-1.277580497, 
1,54.58,15723.3,15185.60137,15149.70878,-2084.561365, , ,-0.975373355, 
1,54.59,15046.7,15185.72916,15149.30844,-2761.289163, , ,0.974652341, 
1,54.6,15193.3,15185.87077,15148.90859,-2614.830765, , ,-0.133828612, 
