used,"x, 2theta (deg)",obs,calc,bkg,diff,Gd1.5Mn0.25Zr2.25O7,tick-pos,diff/sigma,Axis-limits
1,56.95,15123.3,15127.15036,15070.42767,-2626.110363, , ,0.668585242, 
1,56.96,15236.7,15127.441,15070.16552,-2513.000998, , ,1.360465042, 
1,56.97,15046.7,15127.74139,15069.90402,-2703.30139, , ,0.48687346, 
1,56.98,15386.7,15128.05173,15069.64316,-2363.611727, , ,4.058989398, 
1,56.99,15586.7,15128.37223,15069.38293,-2163.932227, , ,1.841874546, 
1,57,15206.7,15128.70309,15069.12334,-2544.26309, , ,0.83859182, 
1,57.01,15236.7,15129.04453,15068.86439,-2514.604533, , ,1.053166186, 
1,57.02,14940,15129.39677,15068.60609,-2811.65677, , ,3.262480452, 
1,57.03,15133.3,15129.76004,15068.34842,-2618.720043, , ,-1.595347055, 
1,57.04,15246.7,15130.13457,15068.09138,-2505.694569, , ,0.766928033, 
1,57.05,15020,15130.5206,15067.83499,-2732.780597, , ,0.129512437, 
1,57.06,15333.3,15130.91837,15067.57924,-2419.878372, , ,1.353744248, 
1,57.07,15196.7,15131.32815,15067.32413,-2556.888145, , ,1.144402085, 
1,57.08,15740,15131.75019,15067.06965,-2014.010187, , ,1.595300699, 
1,57.09,15270,15132.18475,15066.81582,-2484.444748, , ,1.412483475, 
1,57.1,15303.3,15132.63212,15066.56262,-2451.59212, , ,1.598944713, 
1,57.11,15206.7,15133.09259,15066.31007,-2548.652585, , ,1.653772152, 
1,57.12,15153.3,15133.56643,15066.05815,-2602.526428, , ,-3.269000967, 
1,57.13,15296.7,15134.05396,15065.80687,-2459.613957, , ,0.410682074, 
1,57.14,15250,15134.55549,15065.55623,-2506.815487, , ,0.465940657, 
1,57.15,15453.3,15135.07134,15065.30624,-2304.031341, , ,-1.790318778, 
1,57.16,15436.7,15135.60183,15065.05688,-2321.161833, , ,-1.166066041, 
1,57.17,14986.7,15136.14731,15064.80816,-2771.707313, , ,-2.303209569, 
1,57.18,15446.7,15136.70813,15064.56008,-2312.268127, , ,-0.16848797, 
1,57.19,15396.7,15137.28465,15064.31264,-2362.844645, , ,-1.026950948, 
1,57.2,15663.3,15137.87724,15064.06584,-2096.837236, , ,1.192670399, 
1,57.21,15456.7,15138.48628,15063.81968,-2304.046275, , ,-0.137412986, 
1,57.22,15763.3,15139.11217,15063.57415,-1998.072168, , ,1.829618501, 
1,57.23,15170,15139.75532,15063.32927,-2592.015319, , ,0.772818838, 
1,57.24,15296.7,15140.41616,15063.08503,-2465.976157, , ,-2.429220813, 
1,57.25,15796.7,15141.09511,15062.84142,-1966.655111, , ,1.358554582, 
1,57.26,15143.3,15141.79263,15062.59846,-2620.752627, , ,0.723444782, 
1,57.27,14840,15142.50918,15062.35613,-2924.769181, , ,0.698402257, 
1,57.28,15023.3,15143.24523,15062.11445,-2742.205232, , ,0.246517682, 
1,57.29,15246.7,15144.0013,15061.8734,-2519.561303, , ,-0.797445491, 
1,57.3,15510,15144.77789,15061.63299,-2257.03789, , ,-0.232399275, 
1,57.31,15513.3,15145.57552,15061.39322,-2254.535516, , ,-0.49918748, 
1,57.32,15370,15146.39473,15061.15409,-2398.654728, , ,-2.966110301, 
1,57.33,15386.7,15147.23611,15060.9156,-2382.796113, , ,2.369331081, 
1,57.34,15473.3,15148.10023,15060.67774,-2297.060225, , ,0.786043401, 
1,57.35,15420,15148.98769,15060.44053,-2351.247687, , ,2.764253127, 
1,57.36,15263.3,15149.89911,15060.20395,-2508.859114, , ,0.628399097, 
1,57.37,14953.3,15150.83516,15059.96801,-2819.795162, , ,-0.198796437, 
1,57.38,15313.3,15151.79649,15059.73271,-2460.75649, , ,3.44457474, 
1,57.39,15283.3,15152.7838,15059.49805,-2491.7438, , ,0.017196799, 
1,57.4,15433.3,15153.7978,15059.26402,-2342.757802, , ,-0.035805618, 
1,57.41,15346.7,15154.83925,15059.03064,-2430.399254, , ,-1.271404159, 
1,57.42,15513.3,15155.90891,15058.79789,-2264.868905, , ,-0.758765317, 
1,57.43,15566.7,15157.00757,15058.56578,-2212.567569, , ,-2.87465514, 
1,57.44,15540,15158.13606,15058.3343,-2240.396063, , ,1.693665929, 
1,57.45,15310,15159.29526,15058.10347,-2471.555255, , ,1.56193298, 
1,57.46,15220,15160.48602,15057.87327,-2562.746023, , ,-0.299806189, 
1,57.47,15153.3,15161.7093,15057.6437,-2630.669304, , ,-0.863603387, 
1,57.48,15143.3,15162.96605,15057.41478,-2641.926046, , ,0.582436238, 
1,57.49,15306.7,15164.25725,15057.18649,-2479.817253, , ,-3.228037112, 
1,57.5,15540,15165.58395,15056.95884,-2247.843946, , ,-2.488959417, 
1,57.51,15376.7,15166.94719,15056.73182,-2412.507191, , ,-1.754314642, 
1,57.52,15323.3,15168.34812,15056.50544,-2467.308121, , ,-1.781034272, 
1,57.53,15343.3,15169.78789,15056.27969,-2448.747889, , ,-2.898474047, 
1,57.54,15366.7,15171.26769,15056.05458,-2426.827687, , ,-1.862353721, 
1,57.55,15660,15172.78878,15055.83011,-2135.048781, , ,-3.062852336, 
1,57.56,15366.7,15174.35246,15055.60627,-2429.912458, , ,-0.513137687, 
1,57.57,15340,15175.96008,15055.38307,-2458.220079, , ,-1.456167733, 
1,57.58,15256.7,15177.61305,15055.1605,-2543.173054, , ,0.449409276, 
1,57.59,15133.3,15179.31285,15054.93856,-2668.272845, , ,-0.540435187, 
1,57.6,15360,15181.06099,15054.71726,-2443.320989, , ,0.954516076, 
1,57.61,15546.7,15182.85908,15054.49659,-2258.41908, , ,-0.112519686, 
1,57.62,15300,15184.70875,15054.27656,-2506.96875, , ,0.421412668, 
1,57.63,15143.3,15186.61178,15054.05716,-2665.571777, , ,1.297252551, 
1,57.64,15620,15188.56993,15053.8384,-2190.829931, , ,2.613177308, 
1,57.65,15440,15190.5851,15053.62026,-2372.845101, , ,4.302739217, 
1,57.66,15213.3,15192.65925,15053.40277,-2601.619248, , ,0.79148728, 
1,57.67,15263.3,15194.79444,15053.1859,-2553.754438, , ,1.637516636, 
1,57.68,15213.3,15196.9928,15052.96966,-2605.952802, , ,3.627056699, 
1,57.69,15526.7,15199.25658,15052.75406,-2294.816578, , ,-0.89680446, 
1,57.7,15263.3,15201.58811,15052.53909,-2560.548108, , ,2.161423116, 
1,57.71,14776.7,15203.98983,15052.32475,-3049.549829, , ,3.649439256, 
1,57.72,15423.3,15206.46433,15052.11104,-2405.424334, , ,1.076415453, 
1,57.73,14930,15209.01428,15051.89796,-2901.274277, , ,0.596917724, 
1,57.74,15213.3,15211.64247,15051.68551,-2620.60247, , ,1.365111738, 
1,57.75,15273.3,15214.35183,15051.4737,-2563.311834, , ,-0.179771458, 
1,57.76,15323.3,15217.14546,15051.26251,-2516.105458, , ,2.047969029, 
1,57.77,14916.7,15220.02659,15051.05195,-2925.586586, , ,2.387461972, 
1,57.78,15226.7,15222.99859,15050.84202,-2618.558586, , ,3.716465012, 
1,57.79,15516.7,15226.06502,15050.63272,-2331.62502, , ,3.064171975, 
1,57.8,15266.7,15229.2296,15050.42405,-2584.789602, , ,-0.02853142, 
1,57.81,15493.3,15232.4963,15050.216,-2361.456301, , ,1.405261411, 
1,57.82,15140,15235.86915,15050.00859,-2718.129152, , ,-0.086764453, 
1,57.83,15460,15239.35254,15049.8018,-2401.612544, , ,0.844122964, 
1,57.84,15336.7,15242.951,15049.59564,-2528.511004, , ,0.309049259, 
1,57.85,15253.3,15246.66934,15049.3901,-2615.629338, , ,1.580177537, 
1,57.86,15073.3,15250.51256,15049.1852,-2799.472565, , ,-0.203867557, 
1,57.87,15136.7,15254.48603,15048.98091,-2740.046033, , ,1.838073643, 
1,57.88,15383.3,15258.59534,15048.77726,-2497.555342, , ,3.015140375, 
1,57.89,15350,15262.8464,15048.57422,-2535.106402, , ,0.348293822, 
1,57.9,15203.3,15267.24544,15048.37182,-2686.205444, , ,1.142362402, 
1,57.91,15236.7,15271.79906,15048.17004,-2657.359064, , ,1.878335804, 
1,57.92,15620,15276.5142,15047.96888,-2278.774201, , ,2.348005221, 
1,57.93,15326.7,15281.39825,15047.76834,-2576.958248, , ,0.44078977, 
1,57.94,15110,15286.45897,15047.56843,-2798.718971, , ,0.3570239, 
1,57.95,15413.3,15291.70463,15047.36914,-2500.664634, , ,-0.906517088, 
1,57.96,15543.3,15297.14397,15047.17047,-2376.103971, , ,-0.372950101, 
1,57.97,15500,15302.7862,15046.97243,-2425.046198, , ,0.558019254, 
1,57.98,15526.7,15308.6412,15046.77501,-2404.201196, , ,1.903610925, 
1,57.99,15763.3,15314.71935,15046.5782,-2173.679349, , ,-0.171706598, 
1,58,15573.3,15321.03178,15046.38202,-2369.991778, , ,2.157044688, 
1,58.01,15570,15327.59019,15046.18646,-2379.850195, , ,3.146886423, 
1,58.02,15213.3,15334.40723,15045.99152,-2743.367229, , ,-0.026074591, 
1,58.03,15266.7,15341.49611,15045.79719,-2697.056114, , ,-0.031398061, 
1,58.04,15386.7,15348.87117,15045.60349,-2584.431171, , ,0.842327109, 
1,58.05,15673.3,15356.54749,15045.4104,-2305.507489, , ,4.344296159, 
1,58.06,15316.7,15364.54127,15045.21793,-2670.101274, , ,0.617893975, 
1,58.07,15373.3,15372.8698,15045.02608,-2621.829798, , ,3.633422803, 
1,58.08,15600,15381.55161,15044.83485,-2403.811607, , ,1.427045151, 
1,58.09,15276.7,15390.60648,15044.64423,-2736.166481, , ,1.552855018, 
1,58.1,15016.7,15400.05557,15044.45422,-3005.615567, , ,1.78347814, 
1,58.11,15123.3,15409.92165,15044.26484,-2908.88165, , ,2.459967541, 
1,58.12,15483.3,15420.22913,15044.07606,-2559.189127, , ,2.871126174, 
1,58.13,15793.3,15431.00421,15043.8879,-2259.964212, , ,3.514747844, 
1,58.14,15473.3,15442.27508,15043.70036,-2591.235077, , ,2.385060965, 
1,58.15,15626.7,15454.07217,15043.51343,-2449.632175, , ,3.992521482, 
1,58.16,15300,15466.42825,15043.32711,-2788.68825, , ,1.316048917, 
1,58.17,15680,15479.37852,15043.1414,-2421.638516, , ,-0.745490578, 
1,58.18,15453.3,15492.96121,15042.9563,-2661.92121, , ,0.927794409, 
1,58.19,15776.7,15507.21775,15042.77182,-2352.777749, , ,3.074612535, 
1,58.2,15703.3,15522.19268,15042.58794,-2441.152681, , ,3.326285937, 
1,58.21,15680,15537.93466,15042.40468,-2480.194659, , ,4.791028298, 
1,58.22,16053.3,15554.49627,15042.22202,-2123.456269, , ,4.343014089, 
1,58.23,15913.3,15571.93488,15042.03997,-2280.894878, , ,0.640424788, 
1,58.24,15690,15590.31292,15041.85853,-2522.57292, , ,1.477650131, 
1,58.25,15520,15609.69841,15041.6777,-2711.958407, , ,2.098673575, 
1,58.26,15610,15630.16568,15041.49748,-2642.425676, , ,2.716223931, 
1,58.27,15993.3,15651.79616,15041.31786,-2280.756157, , ,2.756320811, 
1,58.28,15936.7,15674.67892,15041.13884,-2360.238921, , ,1.536854671, 
1,58.29,16033.3,15698.91182,15040.96044,-2287.871815, , ,2.051185615, 
1,58.3,15750,15724.60235,15040.78263,-2596.862352, , ,-0.859291642, 
1,58.31,16323.3,15751.86928,15040.60543,-2050.82928, , ,4.393306847, 
1,58.32,15570,15780.84322,15040.42884,-2833.103218, , ,-1.344073764, 
1,58.33,16003.3,15811.66892,15040.25284,-2430.628916, , ,0.622693746, 
1,58.34,15743.3,15844.50652,15040.07745,-2723.466521, , ,-1.941438282, 
1,58.35,16070,15879.53419,15039.90266,-2431.794187, , ,-0.903581104, 
1,58.36,16096.7,15916.94965,15039.72847,-2442.509646, , ,1.741126496, 
1,58.37,16326.7,15956.97424,15039.55488,-2252.534239, , ,2.721757245, 
1,58.38,16280,15999.85447,15039.38189,-2342.114475, , ,-0.041645897, 
1,58.39,16216.7,16045.86731,15039.20949,-2451.42731, , ,1.875016837, 
1,58.4,16496.7,16095.32361,15039.0377,-2220.883614, , ,-0.531994106, 
1,58.41,16496.7,16148.5735,15038.8665,-2274.1335, , ,1.2061252, 
1,58.42,16803.3,16206.01298,15038.6959,-2024.972979, , ,1.977549592, 
1,58.43,16700,16268.09064,15038.52589,-2190.350635, , ,0.876809448, 
1,58.44,16673.3,16335.31669,15038.35649,-2284.276693, , ,2.043202934, 
1,58.45,16893.3,16408.27357,15038.18767,-2137.233565, , ,1.416758498, 
1,58.46,17426.7,16487.62979,15038.01945,-1683.189794, , ,2.026547732, 
1,58.47,17086.7,16574.15653,15037.85182,-2109.716534, , ,-0.541519512, 
1,58.48,16936.7,16668.74943,15037.68478,-2354.309434, , ,0.581543631, 
1,58.49,17390,16772.45862,15037.51834,-2004.718624, , ,-3.215408986, 
1,58.5,17670,16886.52762,15037.35249,-1838.78762, , ,-0.293104739, 
1,58.51,17553.3,17012.44854,15037.18722,-2081.408543, , ,-0.774539342, 
1,58.52,17463.3,17152.03659,15037.02255,-2310.996587, , ,-1.905832735, 
1,58.53,17973.3,17307.53523,15036.85847,-1956.495225, , ,0.479303127, 
1,58.54,18260,17481.75542,15036.69497,-1844.015419, , ,1.403095722, 
1,58.55,18556.7,17678.26458,15036.53206,-1743.824576, , ,-1.425312516, 
1,58.56,18716.7,17901.62373,15036.36974,-1807.183729, , ,1.1315471, 
1,58.57,18606.7,18157.68617,15036.208,-2173.246174, , ,-0.923442008, 
1,58.58,19403.3,18453.93982,15036.04685,-1672.899816, , ,-0.634909345, 
1,58.59,18910,18799.88324,15035.88628,-2512.143244, , ,-2.667137473, 
1,58.6,19706.7,19207.3975,15035.72629,-2122.9575, , ,-0.303803641, 
1,58.61,19866.7,19691.05538,15035.56689,-2446.615383, , ,-1.144330177, 
1,58.62,20430,20268.30552,15035.40807,-2460.565519, , ,2.967301289, 
1,58.63,21306.7,20959.44916,15035.24983,-2275.009161, , ,-0.4724269, 
1,58.64,21593.3,21787.31855,15035.09217,-2816.278552, , ,0.762623236, 
1,58.65,22396.7,22776.59574,15034.93509,-3002.155745, , ,0.957904669, 
1,58.66,23556.7,23952.67764,15034.77859,-3018.237639, , ,1.965540851, 
1,58.67,24106.7,25339.97757,15034.62267,-3855.537568, , ,-0.246823966, 
1,58.68,25873.3,26959.4609,15034.46732,-3708.420899, , ,1.268582519, 
1,58.69,26926.7,28824.96856,15034.31255,-4520.528555, , ,-2.604885563, 
1,58.7,28243.3,30937.52924,15034.15836,-5316.489237, , ,-1.414514704, 
1,58.71,30676.7,33276.52041,15034.00474,-5222.08041, , ,-0.557147026, 
1,58.72,32743.3,35786.62325,15033.85169,-5665.583248, , ,-0.160777941, 
1,58.73,34693.3,38361.31949,15033.69922,-6290.279486, , ,-1.368695839, 
1,58.74,36756.7,40828.67994,15033.54731,-6694.239935, , ,0.674525046, 
1,58.75,38623.3,42953.30915,15033.39598,-6952.269155, , ,1.164981522, 
1,58.76,41100,44472.8787,15033.24522,-5995.138701, , ,-0.330073622, 
1,58.77,43306.7,45174.46682,15033.09503,-4490.026823, , ,-0.719064957, 
1,58.78,44556.7,44980.30851,15032.94541,-3045.868507, , ,-0.098676381, 
1,58.79,44843.3,43986.44785,15032.79635,-1765.407846, , ,0.989740185, 
1,58.8,43936.7,42424.0885,15032.64786,-1109.648501, , ,-3.509105575, 
1,58.81,42530,40573.61321,15032.49994,-665.8732113, , ,-1.993616265, 
1,58.82,39573.3,38687.71201,15032.35258,-1736.672011, , ,-1.194117929, 
1,58.83,35976.7,36953.99022,15032.20579,-3599.550224, , ,-0.829879453, 
1,58.84,33766.7,35491.86818,15032.05956,-4347.42818, , ,0.270579245, 
1,58.85,31413.3,34365.01191,15031.91389,-5573.971906, , ,0.251577614, 
1,58.86,29680,33594.99522,15031.76878,-6537.255223, , ,1.567660402, 
1,58.87,28143.3,33169.8486,15031.62423,-7648.808601, , ,0.225182719, 
1,58.88,27526.7,33046.25688,15031.48024,-8141.81688, , ,-0.655944349, 
1,58.89,27870,33146.92099,15031.33681,-7899.180995, , ,-0.324775169, 
1,58.9,27936.7,33357.45376,15031.19394,-8043.013758, , ,2.017553037, 
1,58.91,28320,33530.84468,15031.05163,-7833.104678, , ,0.526850576, 
1,58.92,28910,33509.10033,15030.90987,-7221.360331, , ,0.756523319, 
1,58.93,29866.7,33163.74102,15030.76866,-5919.301025, , ,3.311262352, 
1,58.94,30383.3,32438.4808,15030.62801,-4677.440801, , ,0.116073103, 
1,58.95,30456.7,31365.91307,15030.48791,-3531.473074, , ,1.341928042, 
1,58.96,29516.7,30045.41052,15030.34836,-3150.970523, , ,2.546232926, 
1,58.97,28053.3,28599.50616,15030.20937,-3168.466158, , ,-0.425578627, 
1,58.98,26233.3,27136.78997,15030.07092,-3525.749975, , ,0.250993007, 
1,58.99,25120,25735.01133,15029.93302,-3237.271333, , ,0.337062794, 
1,59,23556.7,24440.81061,15029.79567,-3506.370606, , ,1.866159993, 
1,59.01,21860,23276.86315,15029.65887,-4039.123148, , ,1.666189613, 
1,59.02,20243.3,22249.82684,15029.52261,-4628.786843, , ,1.010059539, 
1,59.03,19286.7,21356.51667,15029.3869,-4692.076671, , ,3.887690363, 
1,59.04,18676.7,20588.03108,15029.25173,-4533.59108, , ,1.620736382, 
1,59.05,18116.7,19932.39955,15029.1171,-4437.959555, , ,3.354633537, 
1,59.06,17783.3,19376.27661,15028.98302,-4215.236606, , ,1.355454206, 
1,59.07,17180,18906.08828,15028.84947,-4348.348275, , ,2.640750228, 
1,59.08,17213.3,18508.81004,15028.71647,-3917.77004, , ,3.381642029, 
1,59.09,16986.7,18172.48796,15028.584,-3808.047959, , ,4.592157945, 
1,59.1,16643.3,17886.54371,15028.45207,-3865.503706, , ,4.012539654, 
1,59.11,16673.3,17641.90255,15028.32068,-3590.862551, , ,1.190390663, 
1,59.12,16506.7,17430.98518,15028.18982,-3546.545178, , ,0.331204925, 
1,59.13,16753.3,17247.5996,15028.0595,-3116.559597, , ,3.232503621, 
1,59.14,16163.3,17086.77353,15027.92971,-3545.733528, , ,6.434618555, 
1,59.15,15886.7,16944.56269,15027.80046,-3680.122687, , ,4.541438073, 
1,59.16,15640,16817.85786,15027.67173,-3800.117858, , ,3.57774199, 
1,59.17,15636.7,16704.21025,15027.54353,-3689.770247, , ,2.227310116, 
1,59.18,16126.7,16601.68163,15027.41587,-3097.241629, , ,4.423081849, 
1,59.19,15843.3,16508.72449,15027.28873,-3287.684489, , ,-0.825866702, 
1,59.2,15946.7,16424.08619,15027.16212,-3099.646193, , ,5.911051905, 
1,59.21,15736.7,16346.74024,15027.03603,-3232.300239, , ,3.723065934, 
1,59.22,15786.7,16275.83118,15026.91047,-3111.391184, , ,10.28948989, 
1,59.23,15890,16210.6382,15026.78543,-2942.898201, , ,6.17336063, 
1,59.24,15523.3,16150.54625,15026.66092,-3249.506252, , ,7.229491962, 
1,59.25,15416.7,16095.02517,15026.53692,-3300.585174, , ,8.409928511, 
1,59.26,15786.7,16043.61474,15026.41345,-2879.174742, , ,9.90757878, 
1,59.27,15606.7,15995.91305,15026.29049,-3011.473054, , ,8.99895601, 
1,59.28,15856.7,15951.56678,15026.16805,-2717.126782, , ,8.85075245, 
1,59.29,15696.7,15910.26442,15026.04613,-2835.824418, , ,10.3689772, 
1,59.3,15903.3,15871.73034,15025.92473,-2590.690338, , ,7.812425834, 
1,59.31,15970,15835.71953,15025.80384,-2487.979532, , ,6.66171363, 
1,59.32,15953.3,15802.0137,15025.68346,-2470.973703, , ,5.425735799, 
1,59.33,15786.7,15770.41807,15025.56359,-2605.978071, , ,7.837168007, 
1,59.34,15946.7,15740.75803,15025.44424,-2416.318031, , ,4.414044959, 
1,59.35,15523.3,15712.87678,15025.32539,-2811.836775, , ,4.066885759, 
1,59.36,15890,15686.63326,15025.20705,-2418.893258, , ,0.421835153, 
1,59.37,15406.7,15661.90032,15025.08923,-2877.460325, , ,2.552273406, 
1,59.38,15456.7,15638.563,15024.9719,-2804.123, , ,-3.240610091, 
1,59.39,15543.3,15616.51701,15024.85508,-2695.477012, , ,-0.78940859, 
1,59.4,15536.7,15595.66787,15024.73877,-2681.227872, , ,-4.937159716, 
1,59.41,15670,15575.92975,15024.62296,-2528.189746, , ,-8.585594528, 
1,59.42,15570,15557.22417,15024.50764,-2609.484169, , ,-15.19840035, 
1,59.43,15480,15539.47971,15024.39283,-2681.73971, , ,-13.95360035, 
1,59.44,15696.7,15522.63111,15024.27852,-2448.191107, , ,-14.56722229, 
1,59.45,15710,15506.61851,15024.16471,-2418.878515, , ,-12.79928761, 
1,59.46,15770,15491.38704,15024.05139,-2343.647036, , ,-12.06696608, 
1,59.47,15556.7,15476.88638,15023.93856,-2542.446375, , ,-4.613850689, 
1,59.48,15590,15463.07018,15023.82624,-2495.330178, , ,2.382571245, 
1,59.49,15570,15449.89571,15023.7144,-2502.155707, , ,6.438102271, 
1,59.5,15576.7,15437.3236,15023.60305,-2482.883601, , ,6.72902955, 
1,59.51,15306.7,15425.31756,15023.4922,-2740.877565, , ,9.631037014, 
1,59.52,15223.3,15413.84385,15023.38183,-2812.803845, , ,8.041630294, 
1,59.53,15486.7,15402.87136,15023.27195,-2538.431363, , ,-0.71766518, 
1,59.54,15096.7,15392.37121,15023.16256,-2917.93121, , ,-6.157524666, 
1,59.55,15543.3,15382.31666,15023.05365,-2461.276665, , ,-12.38039073, 
1,59.56,15236.7,15372.68274,15022.94523,-2758.242738, , ,-21.11844393, 
1,59.57,15386.7,15363.44632,15022.83729,-2599.006318, , ,-27.42456186, 
1,59.58,15123.3,15354.58578,15022.72983,-2853.545783, , ,-24.93159595, 
1,59.59,15786.7,15346.08101,15022.62285,-2181.641014, , ,-22.89639946, 
1,59.6,15410,15337.91333,15022.51635,-2550.173331, , ,-18.5390842, 
1,59.61,15280,15330.06512,15022.41033,-2672.325122, , ,-16.00282741, 
1,59.62,15310,15322.52005,15022.30478,-2634.780049, , ,-10.5436275, 
1,59.63,15236.7,15315.26277,15022.19971,-2700.822768, , ,-6.640628408, 
1,59.64,15080,15308.27891,15022.09511,-2850.538911, , ,-3.034551272, 
1,59.65,15203.3,15301.55503,15021.99098,-2720.515028, , ,-3.394787906, 
1,59.66,15283.3,15295.07848,15021.88732,-2634.038478, , ,-0.709579532, 
1,59.67,15053.3,15288.83743,15021.78413,-2857.797426, , ,-3.337637478, 
1,59.68,15140,15282.82072,15021.68141,-2765.080715, , ,-9.025478022, 
1,59.69,15520,15277.01789,15021.57916,-2379.277886, , ,-12.70531518, 
1,59.7,15360,15271.41906,15021.47737,-2533.67906, , ,-16.93219178, 
1,59.71,15253.3,15266.01493,15021.37605,-2634.974934, , ,-14.35383197, 
1,59.72,15116.7,15260.79682,15021.27519,-2766.356822, , ,-10.57158108, 
1,59.73,15273.3,15255.7564,15021.17479,-2604.716403, , ,-12.07190354, 
1,59.74,15086.7,15250.88593,15021.07485,-2786.445932, , ,-12.30603018, 
1,59.75,15100,15246.17801,15020.97537,-2768.438014, , ,-12.30339213, 
1,59.76,15410,15241.62576,15020.87634,-2453.885756, , ,-12.47172935, 
1,59.77,15360,15237.22255,15020.77778,-2499.48255, , ,-13.55053601, 
1,59.78,15256.7,15232.96216,15020.67966,-2598.522162, , ,-8.972439346, 
1,59.79,14873.3,15228.83877,15020.582,-2977.798768, , ,-8.545790421, 
1,59.8,15260,15224.84673,15020.48479,-2587.106733, , ,-11.26285711, 
1,59.81,15663.3,15220.98081,15020.38803,-2179.94081, , ,-8.531695753, 
1,59.82,15456.7,15217.23599,15020.29172,-2382.795994, , ,-8.198477565, 
1,59.83,15783.3,15213.60751,15020.19586,-2052.567513, , ,-9.466623568, 
1,59.84,15653.3,15210.09087,15020.10044,-2179.050875, , ,-7.177091113, 
1,59.85,15136.7,15206.68179,15020.00547,-2692.241791, , ,-9.115008137, 
1,59.86,14683.3,15203.3762,15019.91094,-3142.336199, , ,-6.961718713, 
1,59.87,15466.7,15200.17025,15019.81685,-2355.730246, , ,-9.227041943, 
1,59.88,15540,15197.06024,15019.7232,-2279.320235, , ,-4.452889997, 
1,59.89,15450,15194.04267,15019.62999,-2366.302672, , ,-4.748864229, 
1,59.9,15606.7,15191.11424,15019.53722,-2206.674242, , ,-1.746680595, 
1,59.91,15706.7,15188.27176,15019.44488,-2103.831761, , ,-4.30766281, 
1,59.92,15456.7,15185.51223,15019.35298,-2351.072226, , ,-3.876412205, 
1,59.93,15276.7,15182.83276,15019.26151,-2528.392757, , ,-1.164437072, 
1,59.94,15326.7,15180.23062,15019.17048,-2475.790618, , ,-0.187672977, 
1,59.95,15280,15177.7032,15019.07987,-2519.963198, , ,-1.778041115, 
1,59.96,15510,15175.248,15018.98969,-2287.507997, , ,0.05729831, 
1,59.97,15486.7,15172.86265,15018.89994,-2308.422647, , ,-3.399994978, 
1,59.98,15493.3,15170.54489,15018.81061,-2299.504886, , ,-1.378597672, 
1,59.99,15283.3,15168.29255,15018.72171,-2507.252549, , ,-0.188726673, 
1,60,15130,15166.10356,15018.63323,-2658.36356, , ,-1.043286356, 
1,60.01,15296.7,15163.97595,15018.54517,-2489.535955, , ,-1.181454058, 
1,60.02,15406.7,15161.90785,15018.45754,-2377.467855, , ,-1.868900658, 
1,60.03,15320,15159.89744,15018.37032,-2462.157439, , ,0.335357467, 
1,60.04,14996.7,15157.94301,15018.28351,-2783.503011, , ,-0.110402734, 
1,60.05,15410,15156.04293,15018.19712,-2368.30293, , ,-0.731495094, 
1,60.06,15516.7,15154.1956,15018.11115,-2259.755604, , ,-2.679667004, 
1,60.07,15313.3,15152.39955,15018.02559,-2461.359553, , ,-1.141933139, 
1,60.08,14983.3,15150.65335,15017.94043,-2789.613349, , ,-1.431492661, 
1,60.09,15563.3,15148.9556,15017.85569,-2207.915598, , ,-4.956301017, 
1,60.1,15210,15147.305,15017.77135,-2559.564999, , ,-0.629735862, 
1,60.11,15173.3,15145.70032,15017.68742,-2594.660321, , ,-0.653546714, 
1,60.12,15113.3,15144.14035,15017.6039,-2653.100351, , ,-0.978381477, 
1,60.13,15493.3,15142.62394,15017.52077,-2271.583938, , ,-1.445942444, 
1,60.14,15526.7,15141.15001,15017.43805,-2236.710014, , ,-2.893118193, 
1,60.15,15336.7,15139.71752,15017.35573,-2425.277516, , ,-4.092780007, 
1,60.16,15130,15138.32545,15017.27381,-2630.585454, , ,-2.361091035, 
1,60.17,15563.3,15136.97289,15017.19228,-2195.932887, , ,-3.4321244, 
1,60.18,15110,15135.6589,15017.11115,-2647.918897, , ,-2.338702931, 
1,60.19,15433.3,15134.38262,15017.03041,-2323.342624, , ,-1.419700057, 
1,60.2,15280,15133.14324,15016.95006,-2475.403244, , ,-0.777829055, 
1,60.21,15626.7,15131.93998,15016.87011,-2127.499983, , ,-0.569687883, 
1,60.22,14903.3,15130.77206,15016.79054,-2849.732064, , ,0.66936998, 
1,60.23,15320,15129.6388,15016.71136,-2431.8988, , ,1.420562012, 
1,60.24,15110,15128.5395,15016.63256,-2640.799505, , ,0.560622997, 
1,60.25,15256.7,15127.47355,15016.55415,-2493.033545, , ,-4.04270494, 
1,60.26,14953.3,15126.4403,15016.47612,-2795.400296, , ,-3.684749845, 
1,60.27,15353.3,15125.43921,15016.39847,-2394.399206, , ,-3.604062595, 
1,60.28,15113.3,15124.4697,15016.3212,-2633.429697, , ,2.668878292, 
1,60.29,15123.3,15123.53129,15016.24431,-2622.491285, , ,-0.610811662, 
1,60.3,15303.3,15122.62346,15016.1678,-2441.583463, , ,2.73389209, 
1,60.31,15483.3,15121.74579,15016.09165,-2260.705791, , ,-0.551248117, 
1,60.32,15316.7,15120.89783,15016.01588,-2426.457832, , ,1.425960459, 
1,60.33,15263.3,15120.07918,15015.94049,-2479.039184, , ,-1.252586174, 
1,60.34,15166.7,15119.28947,15015.86546,-2574.849474, , ,0.120725778, 
